time_s,phase_deg,alpha_deg,alpha_dot_rad_s,alpha_eff_deg,CL,CD,CM_c4,CN,CC,CN_prime,CN_vortex,CN_attached,f_separation,vortex_active,tau_v_semichords
0.059549925395,91.0,19.998782,-0.064992,19.44067,1.141012,0.112863,-0.198341,1.107867,0.292251,2.147936,0.012474,1.095393,0.181047,1.0,20.637339
0.059877122787,91.5,19.997259,-0.097482,19.450824,1.137836,0.111957,-0.197903,1.10458,0.291986,2.147613,0.012231,1.092349,0.180342,1.0,20.755267
0.060204320179,92.0,19.995127,-0.129964,19.460411,1.134705,0.111041,-0.19746,1.101336,0.291736,2.147226,0.011993,1.089343,0.179678,1.0,20.873194
0.060531517571,92.5,19.992386,-0.162437,19.46943,1.131619,0.110114,-0.197013,1.098132,0.291498,2.146776,0.01176,1.086373,0.179054,1.0,20.991122
0.060858714964,93.0,19.989036,-0.194897,19.47788,1.128576,0.109177,-0.196562,1.09497,0.291275,2.146262,0.011531,1.083439,0.178469,1.0,21.10905
0.061185912356,93.5,19.985078,-0.227342,19.48576,1.125578,0.10823,-0.196107,1.091848,0.291064,2.145686,0.011306,1.080542,0.177923,1.0,21.226977
0.061513109748,94.0,19.980512,-0.25977,19.493071,1.122623,0.107273,-0.195649,1.088768,0.290867,2.145046,0.011086,1.077681,0.177416,1.0,21.344905
0.061840307141,94.5,19.975339,-0.292178,19.499811,1.119712,0.106305,-0.195187,1.085727,0.290684,2.144342,0.010871,1.074857,0.176948,1.0,21.462833
0.062167504533,95.0,19.969558,-0.324564,19.505979,1.116844,0.105327,-0.194722,1.082728,0.290514,2.143576,0.010659,1.072069,0.176517,1.0,21.58076
0.062494701925,95.5,19.96317,-0.356926,19.511576,1.11402,0.10434,-0.194253,1.079768,0.290357,2.142747,0.010452,1.069317,0.176125,1.0,21.698688
0.062821899317,96.0,19.956175,-0.38926,19.516601,1.11124,0.103342,-0.193782,1.07685,0.290214,2.141854,0.010248,1.066601,0.17577,1.0,21.816616
0.06314909671,96.5,19.948575,-0.421564,19.521054,1.108502,0.102335,-0.193308,1.073971,0.290085,2.140899,0.010049,1.063922,0.175453,1.0,21.934543
0.063476294102,97.0,19.940369,-0.453836,19.524934,1.105808,0.101317,-0.192831,1.071133,0.289968,2.13988,0.009853,1.06128,0.175173,1.0,22.052471
0.063803491494,97.5,19.931559,-0.486074,19.52824,1.103158,0.10029,-0.192352,1.068336,0.289866,2.138799,0.009661,1.058675,0.174931,1.0,22.170399
0.064130688886,98.0,19.922145,-0.518275,19.530974,1.100551,0.099253,-0.19187,1.065579,0.289777,2.137656,0.009473,1.056106,0.174725,1.0,22.288326
0.064457886279,98.5,19.912127,-0.550436,19.533134,1.097987,0.098207,-0.191386,1.062863,0.289701,2.136449,0.009289,1.053574,0.174557,1.0,22.406254
0.064785083671,99.0,19.901507,-0.582556,19.53472,1.095468,0.09715,-0.190899,1.060189,0.28964,2.13518,0.009108,1.05108,0.174426,1.0,22.524182
0.065112281063,99.5,19.890285,-0.614631,19.535732,1.092992,0.096085,-0.19041,1.057555,0.289592,2.133849,0.008931,1.048624,0.174332,1.0,22.642109
0.065439478456,100.0,19.878462,-0.646659,19.536171,1.090561,0.09501,-0.189919,1.054963,0.289558,2.132455,0.008757,1.046206,0.174276,1.0,22.760037
0.065766675848,100.5,19.866039,-0.678638,19.536036,1.088174,0.093926,-0.189426,1.052412,0.289538,2.130999,0.008587,1.043826,0.174256,1.0,22.877965
0.06609387324,101.0,19.853017,-0.710565,19.535327,1.085832,0.092832,-0.188931,1.049904,0.289532,2.129481,0.00842,1.041484,0.174274,1.0,22.995892
0.066421070632,101.5,19.839398,-0.742438,19.534043,1.083535,0.09173,-0.188435,1.047438,0.28954,2.127901,0.008256,1.039182,0.17433,1.0,23.11382
0.066748268025,102.0,19.825181,-0.774255,19.532187,1.081284,0.090618,-0.187936,1.045015,0.289562,2.126259,0.008095,1.03692,0.174423,1.0,23.231747
0.067075465417,102.5,19.810368,-0.806012,19.529756,1.079078,0.089498,-0.187436,1.042634,0.289598,2.124555,0.007937,1.034697,0.174554,1.0,23.349675
0.067402662809,103.0,19.794961,-0.837709,19.526752,1.076918,0.088368,-0.186934,1.040298,0.289649,2.12279,0.007783,1.032515,0.174722,1.0,23.467603
0.067729860202,103.5,19.778959,-0.869341,19.523175,1.074805,0.08723,-0.186431,1.038005,0.289715,2.120963,0.007631,1.030373,0.174929,1.0,23.58553
0.068057057594,104.0,19.762366,-0.900907,19.519025,1.072738,0.086083,-0.185925,1.035756,0.289795,2.119075,0.007483,1.028273,0.175175,1.0,23.703458
0.068384254986,104.5,19.745181,-0.932405,19.514303,1.070719,0.084928,-0.185419,1.033552,0.289889,2.117126,0.007337,1.026214,0.175459,1.0,23.821386
0.068711452378,105.0,19.727407,-0.963832,19.509008,1.068747,0.083764,-0.184911,1.031393,0.289999,2.115115,0.007194,1.024198,0.175782,1.0,23.939313
0.069038649771,105.5,19.709044,-0.995185,19.503141,1.066823,0.082591,-0.184401,1.029279,0.290123,2.113044,0.007054,1.022225,0.176145,1.0,24.057241
0.069365847163,106.0,19.690094,-1.026462,19.496703,1.064948,0.081411,-0.18389,1.027211,0.290262,2.110912,0.006917,1.020294,0.176547,1.0,24.175169
0.069693044555,106.5,19.670558,-1.057662,19.489695,1.063121,0.080222,-0.183377,1.02519,0.290416,2.108719,0.006783,1.018407,0.176989,1.0,24.293096
0.070020241947,107.0,19.650438,-1.08878,19.482115,1.061343,0.079026,-0.182863,1.023215,0.290585,2.106466,0.006651,1.016565,0.177471,1.0,24.411024
0.07034743934,107.5,19.629736,-1.119816,19.473966,1.059615,0.077821,-0.182348,1.021288,0.290769,2.104152,0.006521,1.014767,0.177993,1.0,24.528952
0.070674636732,108.0,19.608452,-1.150767,19.465248,1.057937,0.076609,-0.181831,1.019408,0.290969,2.101779,0.006394,1.013014,0.178557,1.0,24.646879
0.071001834124,108.5,19.586589,-1.18163,19.455961,1.056308,0.075389,-0.181312,1.017576,0.291183,2.099346,0.00627,1.011306,0.179162,1.0,24.764807
0.071329031517,109.0,19.564149,-1.212402,19.446107,1.05473,0.074162,-0.180793,1.015792,0.291412,2.096852,0.006148,1.009644,0.179808,1.0,24.882735
0.071656228909,109.5,19.541132,-1.243083,19.435685,1.053203,0.072928,-0.180271,1.014057,0.291656,2.0943,0.006028,1.008028,0.180496,1.0,25.000662
0.071983426301,110.0,19.517541,-1.273669,19.424697,1.051726,0.071686,-0.179748,1.01237,0.291916,2.091688,0.005911,1.006459,0.181227,1.0,25.11859
0.072310623693,110.5,19.493378,-1.304158,19.413144,1.0503,0.070438,-0.179223,1.010732,0.29219,2.089017,0.005796,1.004937,0.182,1.0,25.236518
0.072637821086,111.0,19.468643,-1.334548,19.401026,1.048926,0.069182,-0.178696,1.009144,0.292479,2.086287,0.005683,1.003461,0.182816,1.0,25.354445
0.072965018478,111.5,19.443341,-1.364836,19.388345,1.047602,0.067921,-0.178168,1.007605,0.292782,2.083498,0.005572,1.002032,0.183675,1.0,25.472373
0.07329221587,112.0,19.417471,-1.39502,19.3751,1.04633,0.066653,-0.177638,1.006115,0.2931,2.080651,0.005464,1.000651,0.184578,1.0,25.590301
0.073619413263,112.5,19.391036,-1.425097,19.361295,1.04511,0.065378,-0.177106,1.004677,0.293433,2.077746,0.005357,0.999319,0.185526,1.0,25.708228
0.073946610655,113.0,19.364039,-1.455067,19.346928,1.043945,0.064097,-0.176571,1.003291,0.293782,2.074782,0.005253,0.998038,0.18652,1.0,25.826156
0.074273808047,113.5,19.336481,-1.484925,19.332003,1.042836,0.06281,-0.176035,1.00196,0.294147,2.071761,0.005151,0.996809,0.187562,1.0,25.944083
0.074601005439,114.0,19.308364,-1.514671,19.316518,1.041787,0.061517,-0.175496,1.000687,0.294528,2.068682,0.005051,0.995636,0.188652,1.0,26.062011
0.074928202832,114.5,19.27969,-1.544301,19.300477,1.040799,0.060218,-0.174955,0.999472,0.294927,2.065545,0.004952,0.99452,0.189794,1.0,26.179939
0.075255400224,115.0,19.250462,-1.573813,19.28388,1.039874,0.058913,-0.174412,0.998319,0.295345,2.062352,0.004856,0.993463,0.190988,1.0,26.297866
0.075582597616,115.5,19.220682,-1.603206,19.266728,1.039015,0.057601,-0.173866,0.997229,0.295782,2.059101,0.004762,0.992468,0.192236,1.0,26.415794
0.075909795008,116.0,19.190352,-1.632476,19.249022,1.038224,0.056284,-0.173318,0.996205,0.296238,2.055794,0.004669,0.991536,0.19354,1.0,26.533722
0.076236992401,116.5,19.159475,-1.661622,19.230765,1.037502,0.054961,-0.172766,0.995249,0.296714,2.052431,0.004578,0.990671,0.194901,1.0,26.651649
0.076564189793,117.0,19.128052,-1.690642,19.211957,1.036853,0.053631,-0.172211,0.994363,0.297211,2.049011,0.004489,0.989874,0.196322,1.0,26.769577
0.076891387185,117.5,19.096087,-1.719533,19.192599,1.036279,0.052296,-0.171653,0.993549,0.29773,2.045536,0.004402,0.989148,0.197804,1.0,26.887505
0.077218584578,118.0,19.063581,-1.748293,19.172694,1.035782,0.050955,-0.171092,0.99281,0.298271,2.042005,0.004316,0.988494,0.199349,1.0,27.005432
0.07754578197,118.5,19.030537,-1.77692,19.152243,1.035363,0.049609,-0.170526,0.992147,0.298835,2.038418,0.004232,0.987915,0.20096,1.0,27.12336
0.077872979362,119.0,18.996958,-1.805411,19.131247,1.035026,0.048257,-0.169957,0.991563,0.299423,2.034777,0.004149,0.987414,0.202638,1.0,27.241288
0.078200176754,119.5,18.962846,-1.833765,19.109708,1.034773,0.046899,-0.169383,0.991061,0.300034,2.031081,0.004069,0.986992,0.204384,1.0,27.359215
0.078527374147,120.0,18.928203,-1.86198,19.087627,1.034605,0.045537,-0.168804,0.990641,0.300669,2.02733,0.00399,0.986652,0.206203,1.0,27.477143
0.078854571539,120.5,18.893033,-1.890052,19.065007,1.034526,0.044168,-0.168219,0.990307,0.30133,2.023525,0.003912,0.986395,0.208094,1.0,27.595071
0.079181768931,121.0,18.857338,-1.917981,19.041849,1.034536,0.042795,-0.167629,0.990061,0.302016,2.019666,0.003836,0.986225,0.210062,1.0,27.712998
0.079508966324,121.5,18.821121,-1.945763,19.018154,1.034639,0.041417,-0.167033,0.989905,0.302728,2.015753,0.003761,0.986144,0.212107,1.0,27.830926
0.079836163716,122.0,18.784385,-1.973398,18.993925,1.034837,0.040034,-0.16643,0.989841,0.303466,2.011787,0.003688,0.986153,0.214232,1.0,27.948854
0.080163361108,122.5,18.747132,-2.000882,18.969164,1.035132,0.038646,-0.16582,0.989871,0.304231,2.007769,0.003616,0.986255,0.21644,1.0,28.066781
0.0804905585,123.0,18.709365,-2.028213,18.943872,1.035525,0.037254,-0.165202,0.989997,0.305023,2.003697,0.003546,0.986451,0.218733,1.0,28.184709
0.080817755893,123.5,18.671087,-2.055391,18.91805,1.036019,0.035858,-0.164575,0.990222,0.305843,1.999573,0.003477,0.986745,0.221114,1.0,28.302637
0.081144953285,124.0,18.632301,-2.082411,18.891703,1.036617,0.034457,-0.163939,0.990547,0.306691,1.995396,0.003409,0.987138,0.223584,1.0,28.420564
0.081472150677,124.5,18.59301,-2.109274,18.86483,1.037319,0.033052,-0.163293,0.990975,0.307566,1.991168,0.003343,0.987632,0.226147,1.0,28.538492
0.081799348069,125.0,18.553216,-2.135975,18.837434,1.038129,0.031644,-0.162636,0.991508,0.308471,1.986889,0.003278,0.98823,0.228805,1.0,28.656419
0.082126545462,125.5,18.512924,-2.162514,18.809518,1.039047,0.030233,-0.161968,0.992147,0.309404,1.982558,0.003214,0.988933,0.23156,1.0,28.774347
0.082453742854,126.0,18.472136,-2.188888,18.781083,1.040076,0.028818,-0.161287,0.992895,0.310365,1.978177,0.003151,0.989744,0.234416,1.0,28.892275
0.082780940246,126.5,18.430855,-2.215096,18.752132,1.041218,0.0274,-0.160592,0.993754,0.311356,1.973745,0.00309,0.990664,0.237375,1.0,29.010202
0.083108137639,127.0,18.389084,-2.241134,18.722666,1.04248,0.025979,-0.159883,0.99473,0.312378,1.969263,0.00303,0.9917,0.240444,1.0,29.12813
0.083435335031,127.5,18.346827,-2.267003,18.692689,1.043885,0.024554,-0.159158,0.995845,0.313439,1.964731,0.002971,0.992874,0.243637,1.0,29.246058
0.083762532423,128.0,18.304086,-2.292698,18.662202,1.045463,0.023123,-0.158414,0.997127,0.314551,1.96015,0.002913,0.994214,0.246975,1.0,29.363985
0.084089729815,128.5,18.260865,-2.318219,18.631207,1.047239,0.021684,-0.15765,0.9986,0.315721,1.955519,0.002856,0.995743,0.250476,1.0,29.481913
0.084416927208,129.0,18.217168,-2.343563,18.599708,1.049234,0.020237,-0.156864,1.000283,0.316957,1.95084,0.002801,0.997482,0.254156,1.0,29.599841
0.0847441246,129.5,18.172997,-2.368729,18.567706,1.051463,0.018782,-0.156051,1.002191,0.318264,1.946112,0.002746,0.999445,0.258027,1.0,29.717768
0.085071321992,130.0,18.128356,-2.393715,18.535204,1.053939,0.017318,-0.155209,1.004336,0.319645,1.941337,0.002693,1.001644,0.262101,1.0,29.835696
0.085398519385,130.5,18.083248,-2.418518,18.502204,1.056668,0.015846,-0.154336,1.006725,0.321101,1.936513,0.00264,1.004085,0.266386,1.0,29.953624
0.085725716777,131.0,18.037677,-2.443137,18.468709,1.059653,0.014366,-0.153428,1.00936,0.322631,1.931643,0.002589,1.006771,0.270889,1.0,30.071551
0.086052914169,131.5,17.991646,-2.46757,18.434721,1.062891,0.012879,-0.152481,1.012239,0.324235,1.926725,0.002539,1.009701,0.275611,1.0,30.189479
0.086380111561,132.0,17.945159,-2.491815,18.400244,1.066377,0.011386,-0.151493,1.015358,0.325907,1.921761,0.002489,1.012869,0.280555,1.0,30.307407
0.086707308954,132.5,17.898219,-2.51587,18.365279,1.0701,0.00989,-0.150461,1.018708,0.327643,1.916751,0.002441,1.016267,0.285718,1.0,30.425334
0.087034506346,133.0,17.85083,-2.539734,18.329829,1.074047,0.008391,-0.149381,1.022276,0.329437,1.911694,0.002393,1.019883,0.291095,1.0,30.543262
0.087361703738,133.5,17.802995,-2.563404,18.293897,1.078199,0.006892,-0.14825,1.026045,0.33128,1.906593,0.002347,1.023699,0.296681,1.0,30.66119
0.08768890113,134.0,17.754718,-2.586879,18.257486,1.082534,0.005395,-0.147068,1.029997,0.333163,1.901446,0.002301,1.027696,0.302464,1.0,30.779117
0.088016098523,134.5,17.706004,-2.610157,18.220598,1.087029,0.003902,-0.145831,1.034107,0.335076,1.896255,0.002256,1.031851,0.308433,1.0,30.897045
0.088343295915,135.0,17.656854,-2.633237,18.183237,1.091654,0.002416,-0.144539,1.038351,0.337008,1.89102,0.002212,1.036138,0.314572,1.0,31.014973
0.088670493307,135.5,17.607274,-2.656115,18.145404,1.096378,0.000939,-0.143192,1.042698,0.338946,1.88574,0.002169,1.040528,0.320863,1.0,31.1329
0.0889976907,136.0,17.557267,-2.678792,18.107104,1.101166,-0.000527,-0.141789,1.047116,0.340878,1.880418,0.002127,1.044989,0.327285,1.0,31.250828
0.089324888092,136.5,17.506837,-2.701264,18.068339,1.105981,-0.001978,-0.140333,1.051571,0.342789,1.875052,0.002086,1.049485,0.333815,1.0,31.368755
0.089652085484,137.0,17.455987,-2.723531,18.029111,1.110782,-0.003414,-0.138827,1.056024,0.344665,1.869643,0.002045,1.053979,0.340425,1.0,31.486683
0.089979282876,137.5,17.404722,-2.745591,17.989425,1.115527,-0.00483,-0.137273,1.060436,0.346491,1.864193,0.002005,1.058431,0.347086,1.0,31.604611
0.090306480269,138.0,17.353045,-2.767441,17.949282,1.120176,-0.006225,-0.135676,1.06477,0.348252,1.8587,0.001966,1.062804,0.353772,1.0,31.722538
0.090633677661,138.5,17.30096,-2.78908,17.908686,1.12471,-0.007597,-0.13404,1.069007,0.349943,1.853166,0.001928,1.067079,0.360466,1.0,31.840466
0.090960875053,139.0,17.248472,-2.810508,17.86764,1.129123,-0.008948,-0.132366,1.07314,0.351562,1.847592,0.00189,1.07125,0.367163,1.0,31.958394
0.091288072446,139.5,17.195584,-2.831721,17.826148,1.133407,-0.010276,-0.130656,1.077165,0.353107,1.841976,0.001854,1.075311,0.373858,1.0,32.076321
0.091615269838,140.0,17.142301,-2.852718,17.784211,1.137559,-0.011582,-0.128912,1.081075,0.354576,1.836321,0.001818,1.079258,0.380544,1.0,32.194249
0.09194246723,140.5,17.088626,-2.873498,17.741835,1.141573,-0.012865,-0.127136,1.084867,0.35597,1.830626,0.001782,1.083084,0.387218,1.0,32.312177
0.092269664622,141.0,17.034563,-2.89406,17.699021,1.145445,-0.014126,-0.125331,1.088534,0.357286,1.824891,0.001747,1.086787,0.393875,1.0,32.430104
0.092596862015,141.5,16.980117,-2.914401,17.655772,1.14917,-0.015365,-0.123499,1.092075,0.358524,1.819118,0.001713,1.090361,0.40051,1.0,32.548032
0.092924059407,142.0,16.925292,-2.93452,17.612094,1.152747,-0.016581,-0.121642,1.095485,0.359683,1.813307,0.00168,1.093805,0.407118,1.0,32.66596
0.093251256799,142.5,16.870091,-2.954415,17.567988,1.15617,-0.017775,-0.119763,1.098761,0.360764,1.807457,0.001647,1.097113,0.413697,1.0,32.783887
0.093578454191,143.0,16.81452,-2.974086,17.523457,1.159439,-0.018947,-0.117864,1.1019,0.361765,1.80157,0.001615,1.100285,0.420242,1.0,32.901815
0.093905651584,143.5,16.758582,-2.99353,17.478507,1.162551,-0.020097,-0.115947,1.104901,0.362688,1.795646,0.001584,1.103317,0.426749,1.0,33.019743
0.094232848976,144.0,16.702282,-3.012746,17.433139,1.165504,-0.021225,-0.114016,1.107761,0.363531,1.789686,0.001553,1.106208,0.433216,1.0,33.13767
0.094560046368,144.5,16.645624,-3.031733,17.387357,1.168296,-0.022331,-0.112071,1.110478,0.364295,1.783689,0.001523,1.108956,0.43964,1.0,33.255598
0.094887243761,145.0,16.588611,-3.050489,17.341165,1.170928,-0.023416,-0.110116,1.113052,0.364981,1.777657,0.001493,1.111559,0.446018,1.0,33.373526
0.095214441153,145.5,16.53125,-3.069012,17.294566,1.173397,-0.02448,-0.108153,1.115482,0.365589,1.771589,0.001464,1.114018,0.452347,1.0,33.491453
0.095541638545,146.0,16.473543,-3.087302,17.247564,1.175704,-0.025522,-0.106184,1.117766,0.366119,1.765487,0.001436,1.116331,0.458625,1.0,33.609381
0.095868835937,146.5,16.415496,-3.105357,17.200162,1.177849,-0.026544,-0.104211,1.119905,0.366573,1.75935,0.001408,1.118497,0.464851,1.0,33.727309
0.09619603333,147.0,16.357112,-3.123175,17.152365,1.179831,-0.027545,-0.102236,1.121898,0.36695,1.75318,0.00138,1.120518,0.471022,1.0,33.845236
0.096523230722,147.5,16.298397,-3.140755,17.104175,1.181651,-0.028525,-0.100263,1.123745,0.367252,1.746976,0.001353,1.122392,0.477137,1.0,33.963164
0.096850428114,148.0,16.239354,-3.158096,17.055596,1.183307,-0.029485,-0.098292,1.125444,0.367478,1.740739,0.001327,1.124117,0.483192,1.0,34.081091
0.097177625507,148.5,16.179989,-3.175197,17.006632,1.184797,-0.030425,-0.096326,1.126994,0.36763,1.73447,0.001301,1.125693,0.489183,1.0,34.199019
0.097504822899,149.0,16.120305,-3.192056,16.957287,1.186122,-0.031344,-0.094368,1.128394,0.367707,1.728169,0.001276,1.127118,0.49511,1.0,34.316947
0.097832020291,149.5,16.060307,-3.208672,16.907565,1.187282,-0.032244,-0.09242,1.129644,0.36771,1.721837,0.001251,1.128393,0.500969,1.0,34.434874
0.098159217683,150.0,16.0,-3.225043,16.857469,1.188276,-0.033124,-0.090483,1.130744,0.367641,1.715474,0.001227,1.129517,0.50676,1.0,34.552802
0.098486415076,150.5,15.939388,-3.241169,16.807002,1.189108,-0.033984,-0.08856,1.131696,0.3675,1.70908,0.001203,1.130493,0.512482,1.0,34.67073
0.098813612468,151.0,15.878477,-3.257048,16.75617,1.189779,-0.034826,-0.086651,1.132501,0.36729,1.702656,0.001179,1.131321,0.518134,1.0,34.788657
0.09914080986,151.5,15.81727,-3.272679,16.704976,1.190291,-0.035648,-0.084758,1.133161,0.36701,1.696203,0.001157,1.132005,0.523718,1.0,34.906585
0.099468007252,152.0,15.755773,-3.288061,16.653423,1.190649,-0.036451,-0.082882,1.133681,0.366664,1.68972,0.001134,1.132547,0.529233,1.0,35.024513
0.099795204645,152.5,15.693989,-3.303192,16.601516,1.190856,-0.037236,-0.081023,1.134063,0.366253,1.683209,0.001112,1.132951,0.534682,1.0,35.14244
0.100122402037,153.0,15.631924,-3.318072,16.549258,1.190917,-0.038002,-0.079183,1.134311,0.365779,1.676671,0.00109,1.13322,0.540066,1.0,35.260368
0.100449599429,153.5,15.569583,-3.332699,16.496655,1.190836,-0.038751,-0.077361,1.134429,0.365244,1.670104,0.001069,1.13336,0.545389,1.0,35.378296
0.100776796822,154.0,15.506969,-3.347072,16.443708,1.190619,-0.039482,-0.075558,1.134423,0.36465,1.663511,0.001048,1.133375,0.550653,1.0,35.496223
0.101103994214,154.5,15.444089,-3.361191,16.390423,1.190272,-0.040195,-0.073774,1.134298,0.364,1.656891,0.001028,1.13327,0.555861,1.0,35.614151
0.101431191606,155.0,15.380946,-3.375053,16.336804,1.1898,-0.040892,-0.072008,1.134059,0.363296,1.650245,0.001008,1.133051,0.561019,1.0,35.732079
0.101758388998,155.5,15.317546,-3.388658,16.282855,1.189212,-0.041571,-0.070261,1.133713,0.362541,1.643573,0.000988,1.132725,0.56613,1.0,35.850006
0.102085586391,156.0,15.253893,-3.402006,16.228579,1.188511,-0.042234,-0.068531,1.133265,0.361737,1.636877,0.000969,1.132296,0.571199,1.0,35.967934
0.102412783783,156.5,15.189993,-3.415094,16.173982,1.187702,-0.042881,-0.06682,1.132718,0.360884,1.630156,0.00095,1.131768,0.576226,1.0,36.085862
0.102739981175,157.0,15.125849,-3.427922,16.119066,1.186787,-0.043511,-0.065128,1.132073,0.359986,1.623411,0.000932,1.131141,0.581212,1.0,36.203789
0.103067178568,157.5,15.061467,-3.44049,16.063837,1.185766,-0.044125,-0.063455,1.131331,0.359041,1.616643,0.000914,1.130418,0.586158,1.0,36.321717
0.10339437596,158.0,14.996853,-3.452795,16.008298,1.184644,-0.044723,-0.061802,1.130497,0.358052,1.609851,0.000896,1.129601,0.591065,1.0,36.439645
0.103721573352,158.5,14.93201,-3.464837,15.952454,1.183421,-0.045305,-0.060168,1.12957,0.35702,1.603037,0.000878,1.128692,0.595934,1.0,36.557572
0.104048770744,159.0,14.866944,-3.476615,15.89631,1.182102,-0.045871,-0.058556,1.128554,0.355945,1.596202,0.000861,1.127693,0.600766,1.0,36.6755
0.104375968137,159.5,14.801659,-3.488129,15.839868,1.180687,-0.046421,-0.056964,1.127451,0.35483,1.589345,0.000844,1.126607,0.605563,1.0,36.793427
0.104703165529,160.0,14.736161,-3.499377,15.783134,1.179181,-0.046956,-0.055392,1.126263,0.353675,1.582467,0.000828,1.125435,0.610325,1.0,36.911355
0.105030362921,160.5,14.670455,-3.510358,15.726112,1.177587,-0.047476,-0.053842,1.124994,0.352482,1.575568,0.000812,1.124182,0.615054,1.0,37.029283
0.105357560313,161.0,14.604545,-3.521072,15.668806,1.175906,-0.04798,-0.052312,1.123645,0.351252,1.56865,0.000796,1.122849,0.619753,1.0,37.14721
0.105684757706,161.5,14.538437,-3.531518,15.611221,1.174142,-0.048469,-0.050804,1.122219,0.349986,1.561713,0.000781,1.121438,0.624422,1.0,37.265138
0.106011955098,162.0,14.472136,-3.541695,15.553361,1.172298,-0.048944,-0.049316,1.12072,0.348686,1.554757,0.000765,1.119954,0.629065,1.0,37.383066
0.10633915249,162.5,14.405646,-3.551603,15.49523,1.170378,-0.049403,-0.047848,1.119149,0.347352,1.547782,0.000751,1.118399,0.633683,1.0,37.500993
0.106666349883,163.0,14.338974,-3.56124,15.436833,1.168384,-0.049848,-0.046401,1.117511,0.345987,1.54079,0.000736,1.116775,0.638278,1.0,37.618921
0.106993547275,163.5,14.272123,-3.570605,15.378174,1.166321,-0.050278,-0.044975,1.115808,0.344591,1.533781,0.000722,1.115087,0.642853,1.0,37.736849
0.107320744667,164.0,14.205099,-3.579699,15.319258,1.164192,-0.050693,-0.043568,1.114044,0.343166,1.526755,0.000708,1.113337,0.647411,1.0,37.854776
0.107647942059,164.5,14.137907,-3.58852,15.260089,1.162001,-0.051095,-0.04218,1.112224,0.341713,1.519713,0.000694,1.11153,0.651956,1.0,37.972704
0.107975139452,165.0,14.070552,-3.597068,15.200672,1.159752,-0.051482,-0.040812,1.11035,0.340234,1.512655,0.00068,1.109669,0.656491,1.0,38.090632
0.108302336844,165.5,14.00304,-3.605342,15.141011,1.15745,-0.051855,-0.039462,1.108425,0.338731,1.505582,0.000667,1.107758,0.661018,1.0,38.208559
0.108629534236,166.0,13.935375,-3.613342,15.081111,1.155096,-0.052214,-0.038131,1.106453,0.337203,1.498495,0.000654,1.105799,0.66554,1.0,38.326487
0.108956731629,166.5,13.867563,-3.621066,15.020977,1.152692,-0.05256,-0.036818,1.104435,0.335653,1.491394,0.000641,1.103794,0.670057,1.0,38.444415
0.109283929021,167.0,13.799608,-3.628514,14.960612,1.150239,-0.052892,-0.035525,1.102371,0.33408,1.48428,0.000629,1.101742,0.67457,1.0,38.562342
0.109611126413,167.5,13.731517,-3.635686,14.900022,1.147736,-0.05321,-0.034251,1.100261,0.332485,1.477152,0.000617,1.099644,0.679078,1.0,38.68027
0.109938323805,168.0,13.663294,-3.642582,14.839211,1.145185,-0.053515,-0.032997,1.098105,0.330868,1.470013,0.000605,1.0975,0.68358,1.0,38.798198
0.110265521198,168.5,13.594943,-3.649199,14.778183,1.142583,-0.053806,-0.031765,1.095901,0.329229,1.462861,0.000593,1.095309,0.688074,1.0,38.916125
0.11059271859,169.0,13.526472,-3.655539,14.716945,1.13993,-0.054083,-0.030555,1.093649,0.327568,1.455698,0.000581,1.093068,0.692558,1.0,39.034053
0.110919915982,169.5,13.457884,-3.661601,14.655499,1.137223,-0.054347,-0.029367,1.091347,0.325885,1.448525,0.00057,1.090777,0.697029,1.0,39.151981
0.111247113374,170.0,13.389185,-3.667384,14.593851,1.13446,-0.054598,-0.028203,1.08899,0.32418,1.441341,0.000559,1.088431,0.701483,1.0,39.269908
0.111574310767,170.5,13.320381,-3.672887,14.532005,1.131637,-0.054834,-0.027065,1.086578,0.322452,1.434148,0.000548,1.08603,0.705916,1.0,39.387836
0.111901508159,171.0,13.251476,-3.678111,14.469967,1.128752,-0.055058,-0.025953,1.084105,0.320702,1.426946,0.000537,1.083568,0.710323,1.0,39.505763
0.112228705551,171.5,13.182475,-3.683055,14.407741,1.125802,-0.055268,-0.024868,1.081571,0.318927,1.419735,0.000527,1.081044,0.7147,1.0,39.623691
0.112555902944,172.0,13.113385,-3.687718,14.345331,1.122786,-0.055464,-0.02381,1.078972,0.31713,1.412517,0.000517,1.078456,0.719044,1.0,39.741619
0.112883100336,172.5,13.04421,-3.6921,14.282743,1.119706,-0.055647,-0.02278,1.076313,0.31531,1.405291,0.000507,1.075806,0.723358,1.0,39.859546
0.113210297728,173.0,12.974955,-3.696201,14.21998,1.116563,-0.055817,-0.021778,1.073592,0.313469,1.398058,0.000497,1.073095,0.727639,1.0,39.977474
0.11353749512,173.5,12.905626,-3.700021,14.157049,1.113357,-0.055974,-0.020802,1.070811,0.311606,1.390818,0.000487,1.070324,0.731889,1.0,40.095402
0.113864692513,174.0,12.836228,-3.703559,14.093954,1.11009,-0.056117,-0.019854,1.06797,0.309723,1.383573,0.000478,1.067492,0.736105,1.0,40.213329
0.114191889905,174.5,12.766766,-3.706815,14.030699,1.106761,-0.056248,-0.018933,1.065069,0.30782,1.376323,0.000468,1.064601,0.740288,1.0,40.331257
