x_m,y_m,u_ms,v_ms,speed_ms,Cp,T_static_K,T_recovery_K,Mach_local,vorticity_1s
0.42593,-0.52762,81.69,20.969,84.338,0.2114,288.449,291.622,0.2477,-0.01
0.43315,-0.52762,81.777,20.908,84.407,0.2101,288.443,291.621,0.2479,-0.01
0.44037,-0.52762,81.864,20.849,84.477,0.2088,288.437,291.62,0.2481,-0.01
0.44759,-0.52762,81.952,20.792,84.548,0.2074,288.431,291.62,0.2483,-0.01
0.45481,-0.52762,82.039,20.736,84.619,0.2061,288.425,291.619,0.2485,-0.01
0.46203,-0.52762,82.126,20.683,84.691,0.2048,288.419,291.619,0.2488,-0.01
0.46925,-0.52762,82.214,20.632,84.763,0.2034,288.413,291.618,0.249,-0.01
0.47647,-0.52762,82.301,20.582,84.836,0.202,288.407,291.617,0.2492,-0.01
0.48368,-0.52762,82.389,20.534,84.909,0.2007,288.401,291.617,0.2494,-0.01
0.4909,-0.52762,82.476,20.488,84.982,0.1993,288.395,291.616,0.2496,-0.01
0.49812,-0.52762,82.563,20.444,85.056,0.1979,288.388,291.615,0.2498,-0.01
0.50534,-0.52762,82.65,20.401,85.13,0.1965,288.382,291.615,0.2501,-0.01
0.51256,-0.52762,82.736,20.36,85.205,0.1951,288.376,291.614,0.2503,-0.01
0.51978,-0.52762,82.823,20.32,85.279,0.1937,288.369,291.613,0.2505,-0.01
0.527,-0.52762,82.909,20.283,85.354,0.1923,288.363,291.613,0.2507,-0.01
0.53422,-0.52762,82.994,20.246,85.428,0.1908,288.357,291.612,0.251,-0.01
0.54144,-0.52762,83.08,20.212,85.503,0.1894,288.35,291.611,0.2512,-0.01
0.54866,-0.52762,83.165,20.179,85.578,0.188,288.344,291.611,0.2514,-0.01
0.55588,-0.52762,83.25,20.147,85.653,0.1866,288.338,291.61,0.2516,-0.01
0.5631,-0.52762,83.334,20.117,85.728,0.1852,288.331,291.609,0.2518,-0.01
0.57032,-0.52762,83.418,20.088,85.803,0.1837,288.325,291.609,0.2521,-0.01
0.57753,-0.52762,83.501,20.061,85.877,0.1823,288.318,291.608,0.2523,-0.01
0.58475,-0.52762,83.584,20.035,85.952,0.1809,288.312,291.607,0.2525,-0.01
0.59197,-0.52762,83.667,20.01,86.027,0.1795,288.306,291.607,0.2527,-0.01
0.59919,-0.52762,83.749,19.987,86.101,0.1781,288.299,291.606,0.253,-0.01
0.60641,-0.52762,83.83,19.965,86.175,0.1766,288.293,291.605,0.2532,-0.01
0.61363,-0.52762,83.911,19.945,86.249,0.1752,288.287,291.605,0.2534,-0.01
0.62085,-0.52762,83.992,19.925,86.323,0.1738,288.28,291.604,0.2536,-0.01
0.62807,-0.52762,84.072,19.907,86.396,0.1724,288.274,291.603,0.2538,-0.01
0.63529,-0.52762,84.151,19.89,86.47,0.171,288.268,291.603,0.2541,-0.01
0.64251,-0.52762,84.23,19.874,86.543,0.1696,288.261,291.602,0.2543,-0.01
0.64973,-0.52762,84.308,19.86,86.616,0.1682,288.255,291.602,0.2545,-0.01
0.65695,-0.52762,84.386,19.846,86.688,0.1668,288.249,291.601,0.2547,-0.0
0.66416,-0.52762,84.463,19.833,86.76,0.1654,288.243,291.6,0.2549,-0.0
0.67138,-0.52762,84.539,19.822,86.832,0.164,288.236,291.6,0.2551,-0.0
0.6786,-0.52762,84.615,19.812,86.903,0.1627,288.23,291.599,0.2553,-0.0
0.68582,-0.52762,84.69,19.802,86.974,0.1613,288.224,291.598,0.2556,-0.0
0.69304,-0.52762,84.764,19.794,87.045,0.1599,288.218,291.598,0.2558,-0.0
0.70026,-0.52762,84.838,19.787,87.115,0.1586,288.212,291.597,0.256,-0.0
0.70748,-0.52762,84.911,19.78,87.184,0.1572,288.206,291.596,0.2562,-0.0
0.7147,-0.52762,84.983,19.775,87.254,0.1559,288.2,291.596,0.2564,-0.0
0.72192,-0.52762,85.055,19.77,87.323,0.1546,288.194,291.595,0.2566,-0.0
0.72914,-0.52762,85.126,19.766,87.391,0.1532,288.188,291.595,0.2568,-0.0
0.73636,-0.52762,85.197,19.763,87.459,0.1519,288.182,291.594,0.257,-0.0
0.74358,-0.52762,85.266,19.761,87.526,0.1506,288.176,291.593,0.2572,-0.0
0.75079,-0.52762,85.335,19.76,87.593,0.1493,288.17,291.593,0.2574,-0.0
0.75801,-0.52762,85.404,19.759,87.66,0.148,288.164,291.592,0.2576,-0.0
0.76523,-0.52762,85.471,19.76,87.726,0.1467,288.159,291.592,0.2578,-0.0
0.77245,-0.52762,85.538,19.76,87.791,0.1455,288.153,291.591,0.258,-0.0
0.77967,-0.52762,85.605,19.762,87.856,0.1442,288.147,291.59,0.2582,-0.0
0.78689,-0.52762,85.67,19.765,87.92,0.1429,288.142,291.59,0.2584,-0.0
0.79411,-0.52762,85.735,19.768,87.984,0.1417,288.136,291.589,0.2586,-0.0
0.80133,-0.52762,85.799,19.771,88.048,0.1405,288.131,291.589,0.2587,-0.0
0.80855,-0.52762,85.862,19.776,88.11,0.1392,288.125,291.588,0.2589,-0.0
0.81577,-0.52762,85.925,19.781,88.173,0.138,288.12,291.587,0.2591,-0.0
0.82299,-0.52762,85.987,19.786,88.234,0.1368,288.114,291.587,0.2593,-0.0
0.83021,-0.52762,86.049,19.792,88.295,0.1356,288.109,291.586,0.2595,-0.0
0.83742,-0.52762,86.109,19.799,88.356,0.1344,288.103,291.586,0.2597,-0.0
0.84464,-0.52762,86.169,19.806,88.416,0.1333,288.098,291.585,0.2598,-0.0
0.85186,-0.52762,86.228,19.814,88.476,0.1321,288.093,291.585,0.26,-0.0
0.85908,-0.52762,86.287,19.822,88.534,0.1309,288.088,291.584,0.2602,-0.0
0.8663,-0.52762,86.345,19.831,88.593,0.1298,288.083,291.584,0.2604,-0.0
0.87352,-0.52762,86.402,19.84,88.651,0.1287,288.078,291.583,0.2605,-0.0
0.88074,-0.52762,86.458,19.85,88.708,0.1275,288.072,291.583,0.2607,-0.0
0.88796,-0.52762,86.514,19.86,88.764,0.1264,288.067,291.582,0.2609,-0.0
0.89518,-0.52762,86.569,19.871,88.82,0.1253,288.063,291.582,0.2611,-0.0
0.9024,-0.52762,86.624,19.882,88.876,0.1242,288.058,291.581,0.2612,-0.0
0.90962,-0.52762,86.677,19.893,88.931,0.1231,288.053,291.581,0.2614,-0.0
0.91684,-0.52762,86.73,19.905,88.985,0.1221,288.048,291.58,0.2615,-0.0
0.92405,-0.52762,86.783,19.917,89.039,0.121,288.043,291.58,0.2617,-0.0
0.93127,-0.52762,86.835,19.929,89.092,0.1199,288.038,291.579,0.2619,-0.0
0.93849,-0.52762,86.886,19.942,89.145,0.1189,288.034,291.579,0.262,-0.0
0.94571,-0.52762,86.936,19.955,89.197,0.1179,288.029,291.578,0.2622,-0.0
0.95293,-0.52762,86.986,19.969,89.249,0.1169,288.025,291.578,0.2623,-0.0
0.96015,-0.52762,87.035,19.982,89.3,0.1158,288.02,291.577,0.2625,-0.0
0.96737,-0.52762,87.084,19.996,89.35,0.1148,288.016,291.577,0.2626,-0.0
0.97459,-0.52762,87.132,20.01,89.4,0.1139,288.011,291.576,0.2628,-0.0
0.98181,-0.52762,87.179,20.025,89.449,0.1129,288.007,291.576,0.2629,-0.0
0.98903,-0.52762,87.226,20.04,89.498,0.1119,288.002,291.575,0.2631,-0.0
0.99625,-0.52762,87.272,20.055,89.547,0.111,287.998,291.575,0.2632,-0.0
1.00347,-0.52762,87.318,20.07,89.594,0.11,287.994,291.574,0.2634,-0.0
1.01068,-0.52762,87.362,20.085,89.642,0.1091,287.99,291.574,0.2635,-0.0
1.0179,-0.52762,87.407,20.101,89.688,0.1081,287.985,291.574,0.2636,-0.0
1.02512,-0.52762,87.451,20.117,89.734,0.1072,287.981,291.573,0.2638,-0.0
1.03234,-0.52762,87.494,20.133,89.78,0.1063,287.977,291.573,0.2639,-0.0
1.03956,-0.52762,87.536,20.149,89.825,0.1054,287.973,291.572,0.264,-0.0
1.04678,-0.52762,87.578,20.165,89.87,0.1045,287.969,291.572,0.2642,-0.0
1.054,-0.52762,87.62,20.181,89.914,0.1036,287.965,291.571,0.2643,-0.01
-0.527,-0.52014,85.439,32.38,91.369,0.0744,287.834,291.558,0.2686,-0.06
-0.51978,-0.52014,85.363,32.385,91.3,0.0758,287.84,291.559,0.2684,-0.0
-0.51256,-0.52014,85.286,32.389,91.229,0.0772,287.847,291.559,0.2682,-0.0
-0.50534,-0.52014,85.208,32.393,91.158,0.0787,287.853,291.56,0.268,-0.0
-0.49812,-0.52014,85.129,32.396,91.085,0.0801,287.86,291.561,0.2678,-0.0
-0.4909,-0.52014,85.049,32.397,91.011,0.0816,287.867,291.561,0.2676,-0.0
-0.48368,-0.52014,84.968,32.398,90.935,0.0832,287.873,291.562,0.2674,-0.0
-0.47647,-0.52014,84.886,32.397,90.858,0.0847,287.88,291.563,0.2671,-0.0
-0.46925,-0.52014,84.803,32.396,90.78,0.0863,287.887,291.563,0.2669,-0.0
-0.46203,-0.52014,84.718,32.393,90.7,0.0879,287.895,291.564,0.2667,-0.0
-0.45481,-0.52014,84.633,32.389,90.619,0.0895,287.902,291.565,0.2664,-0.0
-0.44759,-0.52014,84.547,32.384,90.537,0.0912,287.909,291.566,0.2662,-0.0
-0.44037,-0.52014,84.46,32.378,90.453,0.0929,287.917,291.566,0.2659,-0.0
-0.43315,-0.52014,84.372,32.37,90.368,0.0946,287.925,291.567,0.2657,-0.0
-0.42593,-0.52014,84.282,32.361,90.282,0.0963,287.932,291.568,0.2654,-0.0
-0.41871,-0.52014,84.192,32.35,90.194,0.0981,287.94,291.569,0.2651,-0.0
-0.41149,-0.52014,84.101,32.338,90.104,0.0998,287.948,291.57,0.2649,-0.0
-0.40427,-0.52014,84.009,32.325,90.013,0.1017,287.956,291.571,0.2646,-0.0
-0.39705,-0.52014,83.916,32.31,89.921,0.1035,287.965,291.571,0.2643,-0.0
-0.38984,-0.52014,83.822,32.293,89.828,0.1054,287.973,291.572,0.2641,-0.0
-0.38262,-0.52014,83.727,32.274,89.732,0.1073,287.981,291.573,0.2638,-0.0
-0.3754,-0.52014,83.632,32.254,89.636,0.1092,287.99,291.574,0.2635,-0.0
-0.36818,-0.52014,83.535,32.232,89.538,0.1111,287.999,291.575,0.2632,-0.0
-0.36096,-0.52014,83.438,32.208,89.439,0.1131,288.008,291.576,0.2629,-0.0
-0.35374,-0.52014,83.34,32.183,89.338,0.1151,288.017,291.577,0.2626,-0.0
-0.34652,-0.52014,83.241,32.155,89.236,0.1171,288.026,291.578,0.2623,-0.0
-0.3393,-0.52014,83.142,32.126,89.133,0.1192,288.035,291.579,0.262,-0.0
-0.33208,-0.52014,83.042,32.094,89.028,0.1212,288.044,291.58,0.2617,-0.0
-0.32486,-0.52014,82.941,32.06,88.922,0.1233,288.054,291.581,0.2614,-0.0
-0.31764,-0.52014,82.84,32.024,88.814,0.1254,288.063,291.582,0.261,-0.0
-0.31042,-0.52014,82.738,31.986,88.705,0.1276,288.073,291.583,0.2607,-0.0
-0.30321,-0.52014,82.636,31.946,88.596,0.1297,288.082,291.584,0.2604,-0.0
-0.29599,-0.52014,82.533,31.903,88.484,0.1319,288.092,291.585,0.2601,-0.0
-0.28877,-0.52014,82.43,31.858,88.372,0.1341,288.102,291.586,0.2597,-0.0
-0.28155,-0.52014,82.327,31.811,88.259,0.1363,288.112,291.587,0.2594,-0.0
-0.27433,-0.52014,82.223,31.761,88.144,0.1386,288.122,291.588,0.259,-0.0
-0.26711,-0.52014,82.119,31.708,88.028,0.1408,288.132,291.589,0.2587,-0.0
-0.25989,-0.52014,82.016,31.653,87.912,0.1431,288.142,291.59,0.2583,-0.0
-0.25267,-0.52014,81.912,31.596,87.794,0.1454,288.153,291.591,0.258,-0.0
-0.24545,-0.52014,81.808,31.536,87.676,0.1477,288.163,291.592,0.2576,-0.0
-0.23823,-0.52014,81.705,31.473,87.557,0.15,288.173,291.593,0.2573,-0.0
-0.23101,-0.52014,81.601,31.407,87.437,0.1524,288.184,291.594,0.2569,-0.0
-0.22379,-0.52014,81.498,31.339,87.316,0.1547,288.194,291.595,0.2566,-0.0
-0.21658,-0.52014,81.396,31.268,87.195,0.157,288.205,291.596,0.2562,-0.0
-0.20936,-0.52014,81.294,31.194,87.073,0.1594,288.215,291.597,0.2558,-0.0
-0.20214,-0.52014,81.192,31.118,86.951,0.1617,288.226,291.599,0.2555,-0.0
-0.19492,-0.52014,81.091,31.038,86.828,0.1641,288.237,291.6,0.2551,-0.0
-0.1877,-0.52014,80.991,30.956,86.706,0.1665,288.247,291.601,0.2548,-0.0
-0.18048,-0.52014,80.892,30.871,86.583,0.1688,288.258,291.602,0.2544,-0.0
-0.17326,-0.52014,80.794,30.783,86.46,0.1712,288.268,291.603,0.254,-0.0
-0.16604,-0.52014,80.697,30.692,86.337,0.1735,288.279,291.604,0.2537,-0.0
-0.15882,-0.52014,80.602,30.599,86.214,0.1759,288.29,291.605,0.2533,-0.0
-0.1516,-0.52014,80.507,30.502,86.092,0.1782,288.3,291.606,0.2529,-0.0
-0.14438,-0.52014,80.414,30.403,85.97,0.1806,288.311,291.607,0.2526,-0.0
-0.13716,-0.52014,80.323,30.301,85.848,0.1829,288.321,291.608,0.2522,-0.0
-0.12995,-0.52014,80.233,30.196,85.727,0.1852,288.331,291.609,0.2518,-0.0
-0.12273,-0.52014,80.145,30.089,85.607,0.1875,288.341,291.61,0.2515,-0.0
-0.11551,-0.52014,80.059,29.979,85.488,0.1897,288.352,291.612,0.2511,-0.0
-0.10829,-0.52014,79.975,29.866,85.37,0.192,288.362,291.613,0.2508,-0.0
-0.10107,-0.52014,79.893,29.75,85.253,0.1942,288.372,291.614,0.2504,-0.0
-0.09385,-0.52014,79.814,29.632,85.137,0.1964,288.381,291.615,0.2501,-0.0
-0.08663,-0.52014,79.736,29.512,85.023,0.1985,288.391,291.616,0.2497,-0.0
-0.07941,-0.52014,79.662,29.389,84.91,0.2006,288.401,291.617,0.2494,-0.0
-0.07219,-0.52014,79.589,29.264,84.799,0.2027,288.41,291.618,0.2491,-0.0
-0.06497,-0.52014,79.52,29.136,84.689,0.2048,288.419,291.619,0.2488,-0.0
-0.05775,-0.52014,79.453,29.006,84.582,0.2068,288.428,291.619,0.2484,-0.0
-0.05053,-0.52014,79.389,28.875,84.476,0.2088,288.437,291.62,0.2481,-0.0
-0.04332,-0.52014,79.327,28.741,84.373,0.2107,288.446,291.621,0.2478,-0.0
-0.0361,-0.52014,79.269,28.605,84.272,0.2126,288.454,291.622,0.2475,0.0
-0.02888,-0.52014,79.214,28.468,84.174,0.2144,288.463,291.623,0.2472,0.0
-0.02166,-0.52014,79.162,28.328,84.078,0.2162,288.471,291.624,0.2469,0.0
-0.01444,-0.52014,79.114,28.188,83.985,0.218,288.478,291.625,0.2467,0.0
-0.00722,-0.52014,79.068,28.046,83.895,0.2196,288.486,291.625,0.2464,0.0
0.0,-0.52014,79.026,27.902,83.807,0.2213,288.493,291.626,0.2461,0.0
0.00722,-0.52014,78.988,27.757,83.723,0.2228,288.5,291.627,0.2459,0.0
0.01444,-0.52014,78.952,27.612,83.641,0.2243,288.507,291.628,0.2456,0.0
0.02166,-0.52014,78.921,27.465,83.563,0.2258,288.514,291.628,0.2454,0.0
0.02888,-0.52014,78.893,27.317,83.488,0.2272,288.52,291.629,0.2452,0.0
0.0361,-0.52014,78.868,27.169,83.417,0.2285,288.526,291.63,0.245,0.0
0.04332,-0.52014,78.847,27.02,83.348,0.2298,288.531,291.63,0.2448,0.0
0.05053,-0.52014,78.83,26.871,83.284,0.231,288.537,291.631,0.2446,0.0
0.05775,-0.52014,78.816,26.721,83.222,0.2321,288.542,291.631,0.2444,0.0
0.06497,-0.52014,78.806,26.572,83.165,0.2332,288.547,291.632,0.2442,0.0
0.07219,-0.52014,78.799,26.422,83.111,0.2342,288.551,291.632,0.2441,-0.0
0.07941,-0.52014,78.796,26.272,83.06,0.2351,288.555,291.633,0.2439,-0.0
0.08663,-0.52014,78.796,26.123,83.014,0.2359,288.559,291.633,0.2438,-0.0
0.09385,-0.52014,78.8,25.974,82.971,0.2367,288.563,291.633,0.2436,-0.0
0.10107,-0.52014,78.808,25.825,82.932,0.2375,288.566,291.634,0.2435,-0.0
0.10829,-0.52014,78.819,25.677,82.896,0.2381,288.569,291.634,0.2434,-0.0
0.11551,-0.52014,78.833,25.53,82.864,0.2387,288.571,291.634,0.2433,-0.0
0.12273,-0.52014,78.851,25.383,82.836,0.2392,288.574,291.635,0.2432,-0.0
0.12995,-0.52014,78.872,25.238,82.812,0.2397,288.576,291.635,0.2432,-0.0
0.13716,-0.52014,78.897,25.094,82.791,0.24,288.577,291.635,0.2431,-0.0
0.14438,-0.52014,78.924,24.95,82.774,0.2403,288.579,291.635,0.2431,-0.0
0.1516,-0.52014,78.955,24.808,82.761,0.2406,288.58,291.635,0.243,-0.0
0.15882,-0.52014,78.989,24.668,82.751,0.2408,288.581,291.635,0.243,-0.0
0.16604,-0.52014,79.026,24.528,82.745,0.2409,288.581,291.635,0.243,-0.0
0.17326,-0.52014,79.065,24.391,82.742,0.2409,288.582,291.635,0.243,-0.0
0.18048,-0.52014,79.108,24.255,82.742,0.2409,288.581,291.635,0.243,-0.0
0.1877,-0.52014,79.153,24.12,82.746,0.2409,288.581,291.635,0.243,-0.0
0.19492,-0.52014,79.201,23.988,82.754,0.2407,288.581,291.635,0.243,-0.0
0.20214,-0.52014,79.251,23.857,82.764,0.2405,288.58,291.635,0.243,-0.0
0.20936,-0.52014,79.304,23.728,82.778,0.2403,288.579,291.635,0.2431,-0.0
0.21658,-0.52014,79.36,23.601,82.795,0.24,288.577,291.635,0.2431,-0.01
0.22379,-0.52014,79.417,23.476,82.815,0.2396,288.576,291.635,0.2432,-0.01
0.23101,-0.52014,79.477,23.353,82.837,0.2392,288.574,291.635,0.2433,-0.01
0.23823,-0.52014,79.539,23.232,82.863,0.2387,288.572,291.634,0.2433,-0.01
0.24545,-0.52014,79.603,23.114,82.891,0.2382,288.569,291.634,0.2434,-0.01
0.25267,-0.52014,79.67,22.997,82.922,0.2376,288.567,291.634,0.2435,-0.01
0.25989,-0.52014,79.737,22.883,82.956,0.237,288.564,291.634,0.2436,-0.01
0.26711,-0.52014,79.807,22.771,82.992,0.2363,288.561,291.633,0.2437,-0.01
0.27433,-0.52014,79.879,22.661,83.031,0.2356,288.558,291.633,0.2438,-0.01
0.28155,-0.52014,79.952,22.554,83.072,0.2349,288.554,291.633,0.2439,-0.01
0.28877,-0.52014,80.026,22.448,83.115,0.2341,288.551,291.632,0.2441,-0.01
0.29599,-0.52014,80.102,22.345,83.16,0.2332,288.547,291.632,0.2442,-0.01
0.30321,-0.52014,80.179,22.245,83.208,0.2324,288.543,291.631,0.2444,-0.01
0.31042,-0.52014,80.258,22.146,83.257,0.2315,288.539,291.631,0.2445,-0.01
0.31764,-0.52014,80.337,22.05,83.308,0.2305,288.535,291.631,0.2447,-0.01
0.32486,-0.52014,80.418,21.956,83.362,0.2295,288.53,291.63,0.2448,-0.01
0.33208,-0.52014,80.5,21.865,83.416,0.2285,288.526,291.63,0.245,-0.01
0.3393,-0.52014,80.583,21.776,83.473,0.2275,288.521,291.629,0.2451,-0.01
0.34652,-0.52014,80.666,21.689,83.531,0.2264,288.516,291.629,0.2453,-0.01
0.35374,-0.52014,80.751,21.604,83.591,0.2253,288.511,291.628,0.2455,-0.01
0.36096,-0.52014,80.836,21.521,83.652,0.2241,288.506,291.628,0.2457,-0.01
0.36818,-0.52014,80.922,21.441,83.714,0.223,288.501,291.627,0.2459,-0.01
0.3754,-0.52014,81.008,21.363,83.778,0.2218,288.496,291.626,0.246,-0.01
0.38262,-0.52014,81.095,21.287,83.843,0.2206,288.49,291.626,0.2462,-0.01
0.38984,-0.52014,81.183,21.214,83.909,0.2194,288.485,291.625,0.2464,-0.01
0.39705,-0.52014,81.271,21.142,83.976,0.2181,288.479,291.625,0.2466,-0.01
0.40427,-0.52014,81.359,21.073,84.044,0.2169,288.473,291.624,0.2468,-0.01
0.41149,-0.52014,81.448,21.006,84.113,0.2156,288.468,291.624,0.247,-0.01
0.41871,-0.52014,81.536,20.94,84.182,0.2143,288.462,291.623,0.2472,-0.01
0.42593,-0.52014,81.625,20.877,84.253,0.213,288.456,291.622,0.2475,-0.01
0.43315,-0.52014,81.715,20.816,84.324,0.2116,288.45,291.622,0.2477,-0.01
0.44037,-0.52014,81.804,20.757,84.396,0.2103,288.444,291.621,0.2479,-0.01
0.44759,-0.52014,81.893,20.7,84.469,0.2089,288.438,291.62,0.2481,-0.01
0.45481,-0.52014,81.983,20.645,84.542,0.2075,288.432,291.62,0.2483,-0.01
0.46203,-0.52014,82.072,20.591,84.616,0.2062,288.425,291.619,0.2485,-0.01
0.46925,-0.52014,82.162,20.54,84.69,0.2048,288.419,291.619,0.2488,-0.01
0.47647,-0.52014,82.251,20.49,84.765,0.2034,288.413,291.618,0.249,-0.01
0.48368,-0.52014,82.34,20.443,84.84,0.202,288.407,291.617,0.2492,-0.01
0.4909,-0.52014,82.429,20.397,84.915,0.2005,288.4,291.617,0.2494,-0.01
0.49812,-0.52014,82.518,20.353,84.991,0.1991,288.394,291.616,0.2497,-0.01
0.50534,-0.52014,82.606,20.31,85.067,0.1977,288.387,291.615,0.2499,-0.01
0.51256,-0.52014,82.695,20.269,85.143,0.1962,288.381,291.615,0.2501,-0.01
0.51978,-0.52014,82.783,20.23,85.219,0.1948,288.374,291.614,0.2503,-0.01
0.527,-0.52014,82.871,20.193,85.295,0.1934,288.368,291.613,0.2506,-0.01
0.53422,-0.52014,82.958,20.157,85.372,0.1919,288.362,291.613,0.2508,-0.01
0.54144,-0.52014,83.045,20.123,85.448,0.1905,288.355,291.612,0.251,-0.01
0.54866,-0.52014,83.132,20.09,85.525,0.189,288.348,291.611,0.2512,-0.01
0.55588,-0.52014,83.218,20.059,85.601,0.1876,288.342,291.611,0.2515,-0.01
0.5631,-0.52014,83.304,20.029,85.678,0.1861,288.335,291.61,0.2517,-0.01
0.57032,-0.52014,83.389,20.001,85.754,0.1847,288.329,291.609,0.2519,-0.01
0.57753,-0.52014,83.474,19.974,85.831,0.1832,288.322,291.609,0.2522,-0.01
0.58475,-0.52014,83.558,19.949,85.907,0.1818,288.316,291.608,0.2524,-0.01
0.59197,-0.52014,83.642,19.924,85.983,0.1803,288.309,291.607,0.2526,-0.01
0.59919,-0.52014,83.726,19.902,86.059,0.1789,288.303,291.606,0.2528,-0.01
0.60641,-0.52014,83.809,19.88,86.134,0.1774,288.296,291.606,0.2531,-0.01
0.61363,-0.52014,83.891,19.86,86.21,0.176,288.29,291.605,0.2533,-0.01
0.62085,-0.52014,83.973,19.841,86.285,0.1745,288.283,291.604,0.2535,-0.01
0.62807,-0.52014,84.054,19.824,86.36,0.1731,288.277,291.604,0.2537,-0.01
0.63529,-0.52014,84.134,19.807,86.435,0.1717,288.271,291.603,0.2539,-0.01
0.64251,-0.52014,84.214,19.792,86.509,0.1702,288.264,291.602,0.2542,-0.01
0.64973,-0.52014,84.294,19.778,86.583,0.1688,288.258,291.602,0.2544,-0.01
0.65695,-0.52014,84.372,19.765,86.657,0.1674,288.252,291.601,0.2546,-0.01
0.66416,-0.52014,84.451,19.753,86.73,0.166,288.245,291.6,0.2548,-0.0
0.67138,-0.52014,84.528,19.743,86.803,0.1646,288.239,291.6,0.255,-0.0
0.6786,-0.52014,84.605,19.733,86.876,0.1632,288.233,291.599,0.2553,-0.0
0.68582,-0.52014,84.681,19.724,86.948,0.1618,288.226,291.599,0.2555,-0.0
0.69304,-0.52014,84.756,19.717,87.019,0.1604,288.22,291.598,0.2557,-0.0
0.70026,-0.52014,84.831,19.71,87.091,0.159,288.214,291.597,0.2559,-0.0
0.70748,-0.52014,84.905,19.704,87.162,0.1577,288.208,291.597,0.2561,-0.0
0.7147,-0.52014,84.979,19.699,87.232,0.1563,288.202,291.596,0.2563,-0.0
0.72192,-0.52014,85.051,19.695,87.302,0.155,288.196,291.595,0.2565,-0.0
0.72914,-0.52014,85.123,19.692,87.371,0.1536,288.19,291.595,0.2567,-0.0
0.73636,-0.52014,85.194,19.69,87.44,0.1523,288.184,291.594,0.2569,-0.0
0.74358,-0.52014,85.265,19.689,87.509,0.151,288.178,291.593,0.2571,-0.0
0.75079,-0.52014,85.335,19.688,87.577,0.1496,288.172,291.593,0.2573,-0.0
0.75801,-0.52014,85.404,19.688,87.644,0.1483,288.166,291.592,0.2575,-0.0
0.76523,-0.52014,85.472,19.689,87.711,0.147,288.16,291.592,0.2577,-0.0
0.77245,-0.52014,85.54,19.691,87.777,0.1457,288.154,291.591,0.2579,-0.0
0.77967,-0.52014,85.607,19.694,87.843,0.1445,288.148,291.59,0.2581,-0.0
0.78689,-0.52014,85.673,19.697,87.908,0.1432,288.143,291.59,0.2583,-0.0
0.79411,-0.52014,85.739,19.7,87.973,0.1419,288.137,291.589,0.2585,-0.0
0.80133,-0.52014,85.804,19.705,88.037,0.1407,288.131,291.589,0.2587,-0.0
0.80855,-0.52014,85.868,19.71,88.101,0.1394,288.126,291.588,0.2589,-0.0
0.81577,-0.52014,85.931,19.716,88.164,0.1382,288.12,291.588,0.2591,-0.0
0.82299,-0.52014,85.994,19.722,88.226,0.137,288.115,291.587,0.2593,-0.0
0.83021,-0.52014,86.056,19.729,88.288,0.1358,288.109,291.586,0.2595,-0.0
0.83742,-0.52014,86.117,19.736,88.349,0.1346,288.104,291.586,0.2596,-0.0
0.84464,-0.52014,86.177,19.744,88.41,0.1334,288.099,291.585,0.2598,-0.0
0.85186,-0.52014,86.237,19.753,88.47,0.1322,288.093,291.585,0.26,-0.0
0.85908,-0.52014,86.296,19.762,88.53,0.131,288.088,291.584,0.2602,-0.0
0.8663,-0.52014,86.354,19.771,88.589,0.1299,288.083,291.584,0.2604,-0.0
0.87352,-0.52014,86.412,19.781,88.647,0.1287,288.078,291.583,0.2605,-0.0
0.88074,-0.52014,86.469,19.792,88.705,0.1276,288.073,291.583,0.2607,-0.0
0.88796,-0.52014,86.525,19.803,88.762,0.1265,288.068,291.582,0.2609,-0.0
0.89518,-0.52014,86.581,19.814,88.819,0.1253,288.063,291.582,0.261,-0.0
0.9024,-0.52014,86.636,19.825,88.875,0.1242,288.058,291.581,0.2612,-0.0
0.90962,-0.52014,86.69,19.838,88.931,0.1231,288.053,291.581,0.2614,-0.0
0.91684,-0.52014,86.743,19.85,88.985,0.1221,288.048,291.58,0.2615,-0.0
0.92405,-0.52014,86.796,19.863,89.04,0.121,288.043,291.58,0.2617,-0.0
0.93127,-0.52014,86.848,19.876,89.093,0.1199,288.038,291.579,0.2619,-0.0
0.93849,-0.52014,86.9,19.889,89.147,0.1189,288.034,291.579,0.262,-0.0
0.94571,-0.52014,86.95,19.903,89.199,0.1178,288.029,291.578,0.2622,-0.0
0.95293,-0.52014,87.001,19.917,89.251,0.1168,288.024,291.578,0.2623,-0.0
0.96015,-0.52014,87.05,19.931,89.303,0.1158,288.02,291.577,0.2625,-0.0
0.96737,-0.52014,87.099,19.946,89.354,0.1148,288.015,291.577,0.2626,-0.0
0.97459,-0.52014,87.147,19.961,89.404,0.1138,288.011,291.576,0.2628,-0.0
0.98181,-0.52014,87.195,19.976,89.454,0.1128,288.006,291.576,0.2629,-0.0
0.98903,-0.52014,87.242,19.991,89.503,0.1118,288.002,291.575,0.2631,-0.0
0.99625,-0.52014,87.288,20.007,89.552,0.1109,287.998,291.575,0.2632,-0.0
1.00347,-0.52014,87.334,20.023,89.6,0.1099,287.993,291.574,0.2634,-0.0
1.01068,-0.52014,87.379,20.039,89.647,0.109,287.989,291.574,0.2635,-0.0
1.0179,-0.52014,87.423,20.055,89.694,0.108,287.985,291.574,0.2637,-0.0
